order_id,order_date,customer_id,product_id,channel,ab_group,purchased,quantity,discount,revenue_yen,returned,rating
O0009975,2025-05-15,C002786,,web,B,0,0,0.0,0,0,
O0009976,2025-06-12,C000045,,app,B,0,0,0.0,0,0,
O0009977,2025-10-25,C001911,,store,B,0,0,0.0,0,0,
O0009978,2025-02-12,C002723,,store,A,0,0,0.0,0,0,
O0009979,2025-01-08,C002305,,app,A,0,0,0.0,0,0,
O0009980,2025-12-16,C000186,,store,A,0,0,0.0,0,0,
O0009981,2025-06-24,C001170,,app,A,0,0,0.0,0,0,
O0009982,2025-02-17,C002258,,app,B,0,0,0.0,0,0,
O0009983,2025-09-30,C002939,,app,A,0,0,0.0,0,0,
O0009984,2025-01-24,C000881,,store,B,0,0,0.0,0,0,
O0009985,2025-04-26,C000850,,web,B,0,0,0.0,0,0,
O0009986,2025-02-24,C000750,P000193,app,A,1,4,0.1173,4067,0,4.74
O0009987,2025-08-21,C002685,,app,A,0,0,0.0,0,0,
O0009988,2025-03-21,C000540,,web,B,0,0,0.0,0,0,
O0009989,2025-08-26,C001099,P000532,store,B,1,1,0.1335,1442,0,4.49
O0009990,2025-02-05,C000404,,store,B,0,0,0.0,0,0,
O0009991,2025-03-09,C002820,,app,A,0,0,0.0,0,0,
O0009992,2025-04-15,C000199,,store,B,0,0,0.0,0,0,
O0009993,2025-10-16,C001522,,web,A,0,0,0.0,0,0,
O0009994,2025-01-20,C000466,,store,A,0,0,0.0,0,0,
O0009995,2025-01-30,C001222,,web,A,0,0,0.0,0,0,
O0009996,2025-03-16,C001766,,web,A,0,0,0.0,0,0,
O0009997,2025-11-16,C002096,,app,B,0,0,0.0,0,0,
O0009998,2025-03-19,C001710,,app,B,0,0,0.0,0,0,
O0009999,2025-08-30,C001283,,app,A,0,0,0.0,0,0,
O0010000,2025-01-04,C000844,P000285,app,B,1,2,0.1646,26037,0,5.0
O0010001,2025-11-06,C002409,P000290,app,A,1,4,0.0718,19110,0,4.08
O0010002,2025-02-02,C002040,,app,A,0,0,0.0,0,0,
O0010003,2025-04-21,C002016,,store,A,0,0,0.0,0,0,
O0010004,2025-09-06,C002309,,web,A,0,0,0.0,0,0,
O0010005,2025-10-19,C000662,,store,A,0,0,0.0,0,0,
O0010006,2025-10-10,C002941,,store,B,0,0,0.0,0,0,
O0010007,2025-01-16,C002759,,store,B,0,0,0.0,0,0,
O0010008,2025-03-26,C001320,,web,B,0,0,0.0,0,0,
O0010009,2025-01-30,C000612,,store,A,0,0,0.0,0,0,
O0010010,2025-09-15,C001124,P000354,web,A,1,3,0.0741,53832,1,4.6
O0010011,2025-04-06,C001167,,web,B,0,0,0.0,0,0,
O0010012,2025-05-29,C002920,,web,B,0,0,0.0,0,0,
O0010013,2025-07-02,C000867,P000368,store,B,1,3,0.0694,6017,0,4.44
O0010014,2025-05-04,C002827,,store,B,0,0,0.0,0,0,
O0010015,2025-06-25,C000694,,app,A,0,0,0.0,0,0,
O0010016,2025-09-13,C002781,,app,B,0,0,0.0,0,0,
O0010017,2025-10-17,C002791,P000132,app,B,1,2,0.1186,1918,0,3.92
O0010018,2025-10-28,C001827,P000792,web,B,1,2,0.134,2792,0,3.21
O0010019,2025-02-18,C000324,,app,B,0,0,0.0,0,0,
O0010020,2025-08-04,C001854,,web,A,0,0,0.0,0,0,
O0010021,2025-12-27,C002735,,app,A,0,0,0.0,0,0,
O0010022,2025-07-07,C002784,,web,B,0,0,0.0,0,0,
O0010023,2025-08-22,C001373,,web,B,0,0,0.0,0,0,
O0010024,2025-06-19,C001440,,app,B,0,0,0.0,0,0,
O0010025,2025-04-29,C001153,P000160,app,A,1,3,0.1123,205338,0,3.64
O0010026,2025-04-24,C000641,,store,A,0,0,0.0,0,0,
O0010027,2025-10-04,C001961,,app,A,0,0,0.0,0,0,
O0010028,2025-10-17,C002956,,web,A,0,0,0.0,0,0,
O0010029,2025-04-06,C000802,,app,B,0,0,0.0,0,0,
O0010030,2025-10-03,C002527,,web,A,0,0,0.0,0,0,
O0010031,2025-03-31,C000288,,app,A,0,0,0.0,0,0,
O0010032,2025-10-09,C000169,,web,A,0,0,0.0,0,0,
O0010033,2025-03-18,C002703,P000257,web,A,1,3,0.1129,26942,0,4.75
O0010034,2025-11-17,C000338,,app,B,0,0,0.0,0,0,
O0010035,2025-09-13,C001242,P000191,store,A,1,1,0.0666,4185,0,
O0010036,2025-12-02,C002647,P000510,web,B,1,2,0.2514,1949,0,
O0010037,2025-11-21,C001047,,store,A,0,0,0.0,0,0,
O0010038,2025-11-29,C000904,,app,B,0,0,0.0,0,0,
O0010039,2025-03-04,C000123,,web,A,0,0,0.0,0,0,
O0010040,2025-09-22,C002090,,app,B,0,0,0.0,0,0,
O0010041,2025-05-10,C000961,,app,B,0,0,0.0,0,0,
O0010042,2025-05-12,C000354,,app,B,0,0,0.0,0,0,
O0010043,2025-10-10,C001425,,web,B,0,0,0.0,0,0,
O0010044,2025-09-14,C000512,,store,A,0,0,0.0,0,0,
O0010045,2025-12-29,C002547,,store,A,0,0,0.0,0,0,
O0010046,2025-11-29,C002243,,app,A,0,0,0.0,0,0,
O0010047,2025-09-24,C002940,,app,A,0,0,0.0,0,0,
O0010048,2025-02-27,C002938,,web,A,0,0,0.0,0,0,
O0010049,2025-11-11,C002512,P000272,app,A,1,2,0.0929,10000,0,3.86
O0010050,2025-02-02,C001507,P000362,app,A,1,1,0.1564,679,0,5.0
O0010051,2025-10-30,C000511,P000713,web,A,1,3,0.1249,5417,0,4.6
O0010052,2025-08-19,C000129,,app,B,0,0,0.0,0,0,
O0010053,2025-03-01,C000275,,web,B,0,0,0.0,0,0,
O0010054,2025-07-17,C000703,,store,B,0,0,0.0,0,0,
O0010055,2025-03-09,C002649,,web,A,0,0,0.0,0,0,
O0010056,2025-04-11,C000639,,app,B,0,0,0.0,0,0,
O0010057,2025-04-05,C000279,,web,A,0,0,0.0,0,0,
O0010058,2025-05-10,C002806,,store,A,0,0,0.0,0,0,
O0010059,2025-12-10,C001307,,app,A,0,0,0.0,0,0,
O0010060,2025-03-25,C001258,,app,A,0,0,0.0,0,0,
O0010061,2025-12-29,C000905,,web,A,0,0,0.0,0,0,
O0010062,2025-09-06,C002844,,app,B,0,0,0.0,0,0,
O0010063,2025-05-24,C001045,,web,B,0,0,0.0,0,0,
O0010064,2025-10-08,C002579,,app,B,0,0,0.0,0,0,
O0010065,2025-11-18,C002977,,app,A,0,0,0.0,0,0,
O0010066,2025-03-15,C001353,,app,B,0,0,0.0,0,0,
O0010067,2025-04-02,C002102,,web,A,0,0,0.0,0,0,
O0010068,2025-06-06,C000075,,web,B,0,0,0.0,0,0,
O0010069,2025-05-20,C002345,,app,A,0,0,0.0,0,0,
O0010070,2025-02-19,C002919,,app,A,0,0,0.0,0,0,
O0010071,2025-10-06,C000586,,app,A,0,0,0.0,0,0,
O0010072,2025-01-21,C000031,,app,B,0,0,0.0,0,0,
O0010073,2025-03-02,C000132,,app,B,0,0,0.0,0,0,
O0010074,2025-01-22,C002569,,app,B,0,0,0.0,0,0,
O0010075,2025-07-19,C000732,,app,A,0,0,0.0,0,0,
O0010076,2025-05-28,C001240,,store,A,0,0,0.0,0,0,
O0010077,2025-12-24,C001009,,web,A,0,0,0.0,0,0,
O0010078,2025-10-21,C000904,,web,B,0,0,0.0,0,0,
O0010079,2025-04-25,C000497,,web,A,0,0,0.0,0,0,
O0010080,2025-05-04,C001225,,web,A,0,0,0.0,0,0,
O0010081,2025-01-02,C002773,,app,A,0,0,0.0,0,0,
O0010082,2025-09-09,C001071,P000171,store,A,1,4,0.1084,7718,1,3.05
O0010083,2025-02-14,C002405,P000438,app,B,1,2,0.0845,6834,0,5.0
O0010084,2025-07-24,C002068,P000071,store,A,1,3,0.1869,2201,0,4.97
O0010085,2025-08-03,C002392,P000155,web,A,1,2,0.1605,36951,1,2.85
O0010086,2025-05-28,C001719,P000362,web,A,1,7,0.1524,6035,0,4.16
O0010087,2025-11-23,C001115,,web,A,0,0,0.0,0,0,
O0010088,2025-03-03,C000771,,app,A,0,0,0.0,0,0,
O0010089,2025-04-14,C000841,P000466,app,A,1,3,0.1278,6619,1,3.13
O0010090,2025-03-08,C001583,,web,B,0,0,0.0,0,0,
O0010091,2025-06-19,C001213,,web,A,0,0,0.0,0,0,
O0010092,2025-08-24,C001215,,store,A,0,0,0.0,0,0,
O0010093,2025-01-25,C001107,P000692,web,A,1,4,0.1265,3205,0,4.16
O0010094,2025-04-30,C002762,,web,B,0,0,0.0,0,0,
O0010095,2025-01-17,C001930,,app,A,0,0,0.0,0,0,
O0010096,2025-09-09,C002678,,web,A,0,0,0.0,0,0,
O0010097,2025-10-02,C002785,,app,A,0,0,0.0,0,0,
O0010098,2025-08-10,C001853,,app,B,0,0,0.0,0,0,
O0010099,2025-05-06,C000276,,store,A,0,0,0.0,0,0,
O0010100,2025-09-02,C002897,,store,A,0,0,0.0,0,0,
O0010101,2025-02-14,C001435,P000657,web,B,1,2,0.0869,1322,0,
O0010102,2025-09-08,C001126,,store,B,0,0,0.0,0,0,
O0010103,2025-11-08,C001241,,app,B,0,0,0.0,0,0,
O0010104,2025-06-12,C000264,,store,A,0,0,0.0,0,0,
O0010105,2025-09-21,C001993,,app,B,0,0,0.0,0,0,
O0010106,2025-05-29,C000143,,web,A,0,0,0.0,0,0,
O0010107,2025-07-02,C002163,P000238,app,B,1,3,0.1482,103813,0,5.0
O0010108,2025-08-24,C002501,,store,B,0,0,0.0,0,0,
O0010109,2025-04-20,C001267,,store,B,0,0,0.0,0,0,
O0010110,2025-12-11,C001151,,web,A,0,0,0.0,0,0,
O0010111,2025-06-19,C002020,,app,A,0,0,0.0,0,0,
O0010112,2025-08-06,C002581,,store,A,0,0,0.0,0,0,
O0010113,2025-02-09,C000287,,web,A,0,0,0.0,0,0,
O0010114,2025-11-10,C001377,,app,B,0,0,0.0,0,0,
O0010115,2025-06-19,C000969,,store,A,0,0,0.0,0,0,
O0010116,2025-03-23,C000034,,app,B,0,0,0.0,0,0,
O0010117,2025-05-02,C000026,,web,B,0,0,0.0,0,0,
O0010118,2025-01-31,C001586,P000083,web,B,1,2,0.0954,15682,0,5.0
O0010119,2025-03-10,C002292,,app,B,0,0,0.0,0,0,
O0010120,2025-08-17,C001784,P000312,app,A,1,3,0.0752,22008,0,5.0
O0010121,2025-11-13,C000747,,store,A,0,0,0.0,0,0,
O0010122,2025-05-17,C001355,,app,B,0,0,0.0,0,0,
O0010123,2025-01-26,C002898,P000405,web,B,1,2,0.0794,5686,0,4.78
O0010124,2025-08-23,C002515,,store,A,0,0,0.0,0,0,
O0010125,2025-12-18,C000360,,web,A,0,0,0.0,0,0,
O0010126,2025-02-21,C001933,,web,B,0,0,0.0,0,0,
O0010127,2025-12-17,C001875,P000578,app,A,1,1,0.0893,6469,0,4.21
O0010128,2025-05-26,C001095,,app,A,0,0,0.0,0,0,
O0010129,2025-07-02,C001094,P000332,web,A,1,3,0.1702,12366,0,4.75
O0010130,2025-11-18,C002158,,app,A,0,0,0.0,0,0,
O0010131,2025-12-03,C002805,P000025,store,A,1,5,0.1137,14016,0,4.54
O0010132,2025-04-14,C000959,,app,B,0,0,0.0,0,0,
O0010133,2025-08-10,C002782,P000042,web,B,1,2,0.0713,7222,0,
O0010134,2025-12-20,C002516,P000273,store,B,1,3,0.1095,2988,0,3.85
O0010135,2025-06-16,C000158,,web,B,0,0,0.0,0,0,
O0010136,2025-07-31,C000841,,web,A,0,0,0.0,0,0,
O0010137,2025-08-14,C001323,,web,B,0,0,0.0,0,0,
O0010138,2025-10-12,C002000,,web,A,0,0,0.0,0,0,
O0010139,2025-06-25,C000680,,web,A,0,0,0.0,0,0,
O0010140,2025-05-09,C001246,,web,B,0,0,0.0,0,0,
O0010141,2025-03-13,C000278,P000302,app,A,1,4,0.0859,26203,0,3.8
O0010142,2025-06-18,C000304,,web,A,0,0,0.0,0,0,
O0010143,2025-01-06,C001305,,web,B,0,0,0.0,0,0,
O0010144,2025-06-04,C001890,,app,B,0,0,0.0,0,0,
O0010145,2025-04-30,C001358,P000183,web,A,1,1,0.2155,19982,0,5.0
O0010146,2025-10-02,C001150,,app,A,0,0,0.0,0,0,
O0010147,2025-03-07,C001494,P000706,web,B,1,1,0.1214,1260,0,2.84
O0010148,2025-02-26,C001903,,app,B,0,0,0.0,0,0,
O0010149,2025-07-08,C002143,,store,B,0,0,0.0,0,0,
O0010150,2025-06-25,C001620,P000035,web,B,1,6,0.1658,14910,0,5.0
O0010151,2025-06-02,C000276,,app,B,0,0,0.0,0,0,
O0010152,2025-01-16,C000125,P000494,app,A,1,3,0.1127,5799,0,3.78
O0010153,2025-09-16,C001029,P000685,app,A,1,2,0.1657,14957,1,2.81
O0010154,2025-10-05,C000615,,web,B,0,0,0.0,0,0,
O0010155,2025-05-13,C001611,P000124,web,A,1,3,0.0935,6111,0,4.42
O0010156,2025-01-17,C002102,,app,A,0,0,0.0,0,0,
O0010157,2025-02-16,C000757,,app,A,0,0,0.0,0,0,
O0010158,2025-06-06,C001403,,store,B,0,0,0.0,0,0,
O0010159,2025-08-04,C000656,,web,A,0,0,0.0,0,0,
O0010160,2025-04-28,C001400,,web,A,0,0,0.0,0,0,
O0010161,2025-09-12,C001135,P000056,web,A,1,1,0.0741,3043,0,5.0
O0010162,2025-05-02,C000008,,app,B,0,0,0.0,0,0,
O0010163,2025-04-08,C001996,P000066,app,A,1,4,0.1938,6747,0,4.24
O0010164,2025-02-12,C000909,P000272,web,B,1,2,0.0567,10675,0,5.0
O0010165,2025-04-04,C002244,,app,B,0,0,0.0,0,0,
O0010166,2025-09-29,C002009,,store,A,0,0,0.0,0,0,
O0010167,2025-05-18,C000586,,store,A,0,0,0.0,0,0,
O0010168,2025-03-24,C002661,,store,B,0,0,0.0,0,0,
O0010169,2025-02-26,C000067,,app,B,0,0,0.0,0,0,
O0010170,2025-07-02,C001723,,store,A,0,0,0.0,0,0,
O0010171,2025-06-15,C002408,,app,A,0,0,0.0,0,0,
O0010172,2025-11-29,C001622,P000581,web,A,1,1,0.0881,2822,0,4.56
O0010173,2025-09-12,C001673,,store,A,0,0,0.0,0,0,
O0010174,2025-07-19,C001411,,web,B,0,0,0.0,0,0,
O0010175,2025-07-21,C000181,P000372,web,B,1,2,0.1047,4199,0,
O0010176,2025-07-15,C002036,P000279,web,A,1,3,0.1133,2559,1,
O0010177,2025-06-18,C002859,P000665,app,A,1,4,0.0876,341261,0,5.0
O0010178,2025-02-22,C002395,,app,B,0,0,0.0,0,0,
O0010179,2025-01-11,C000177,,app,A,0,0,0.0,0,0,
O0010180,2025-09-06,C000663,,web,A,0,0,0.0,0,0,
O0010181,2025-09-01,C002499,,web,A,0,0,0.0,0,0,
O0010182,2025-04-22,C002142,,web,B,0,0,0.0,0,0,
O0010183,2025-08-02,C001100,P000554,web,B,1,4,0.0661,7521,0,3.7
O0010184,2025-06-08,C000732,,web,B,0,0,0.0,0,0,
O0010185,2025-08-04,C001388,,web,A,0,0,0.0,0,0,
O0010186,2025-06-08,C000096,,store,B,0,0,0.0,0,0,
O0010187,2025-08-17,C000269,,store,B,0,0,0.0,0,0,
O0010188,2025-03-30,C000225,,web,A,0,0,0.0,0,0,
O0010189,2025-10-29,C002476,,web,B,0,0,0.0,0,0,
O0010190,2025-01-22,C000140,,store,B,0,0,0.0,0,0,
O0010191,2025-12-31,C001658,,app,A,0,0,0.0,0,0,
O0010192,2025-08-25,C000841,,store,A,0,0,0.0,0,0,
O0010193,2025-05-27,C002270,,store,A,0,0,0.0,0,0,
O0010194,2025-11-05,C000382,,web,B,0,0,0.0,0,0,
O0010195,2025-10-14,C002731,,web,B,0,0,0.0,0,0,
O0010196,2025-02-07,C000256,,web,B,0,0,0.0,0,0,
O0010197,2025-11-04,C002540,,app,A,0,0,0.0,0,0,
O0010198,2025-05-12,C000443,,store,B,0,0,0.0,0,0,
O0010199,2025-05-22,C000089,,web,A,0,0,0.0,0,0,
O0010200,2025-05-08,C000115,,store,B,0,0,0.0,0,0,
O0010201,2025-03-19,C002343,P000617,app,B,1,5,0.1472,3782,0,5.0
O0010202,2025-01-30,C001031,,app,A,0,0,0.0,0,0,
O0010203,2025-02-24,C001251,,app,A,0,0,0.0,0,0,
O0010204,2025-04-23,C002469,,app,A,0,0,0.0,0,0,
O0010205,2025-09-06,C000785,,app,B,0,0,0.0,0,0,
O0010206,2025-06-07,C001662,,app,A,0,0,0.0,0,0,
O0010207,2025-09-12,C000896,,app,B,0,0,0.0,0,0,
O0010208,2025-10-27,C000195,,web,A,0,0,0.0,0,0,
O0010209,2025-04-26,C002981,P000029,app,B,1,3,0.158,13399,0,3.71
O0010210,2025-01-17,C001125,,app,B,0,0,0.0,0,0,
O0010211,2025-08-08,C002542,P000175,store,A,1,4,0.1774,91732,0,5.0
O0010212,2025-06-21,C001290,,web,B,0,0,0.0,0,0,
O0010213,2025-08-15,C002602,,web,B,0,0,0.0,0,0,
O0010214,2025-05-18,C000518,,web,A,0,0,0.0,0,0,
O0010215,2025-10-14,C001621,P000153,store,A,1,5,0.1155,34218,0,4.85
O0010216,2025-12-19,C001120,P000650,app,A,1,2,0.0767,14849,0,4.48
O0010217,2025-03-06,C002978,,web,B,0,0,0.0,0,0,
O0010218,2025-12-19,C001011,,app,B,0,0,0.0,0,0,
O0010219,2025-10-06,C002315,,app,B,0,0,0.0,0,0,
O0010220,2025-12-12,C001482,,app,B,0,0,0.0,0,0,
O0010221,2025-04-01,C001203,,app,A,0,0,0.0,0,0,
O0010222,2025-05-07,C002092,,app,A,0,0,0.0,0,0,
O0010223,2025-12-11,C001935,,web,A,0,0,0.0,0,0,
O0010224,2025-04-09,C001437,,web,B,0,0,0.0,0,0,
O0010225,2025-12-28,C000166,P000671,app,A,1,1,0.1033,1444,0,3.97
O0010226,2025-02-13,C000222,,web,A,0,0,0.0,0,0,
O0010227,2025-08-11,C001796,,web,B,0,0,0.0,0,0,
O0010228,2025-11-25,C000166,,web,B,0,0,0.0,0,0,
O0010229,2025-07-21,C001818,,app,B,0,0,0.0,0,0,
O0010230,2025-04-16,C002664,,app,B,0,0,0.0,0,0,
O0010231,2025-07-27,C002368,P000507,store,B,1,5,0.1636,30464,0,3.55
O0010232,2025-09-18,C002085,,web,A,0,0,0.0,0,0,
O0010233,2025-05-04,C000821,,web,B,0,0,0.0,0,0,
O0010234,2025-03-17,C001972,P000006,store,B,1,3,0.0863,6250,0,5.0
O0010235,2025-08-28,C000551,,web,A,0,0,0.0,0,0,
O0010236,2025-04-01,C002740,,store,B,0,0,0.0,0,0,
O0010237,2025-04-10,C000271,P000478,web,B,1,2,0.1624,4173,0,3.94
O0010238,2025-08-19,C001625,,app,A,0,0,0.0,0,0,
O0010239,2025-02-09,C001460,,app,A,0,0,0.0,0,0,
O0010240,2025-08-23,C000222,,app,A,0,0,0.0,0,0,
O0010241,2025-04-08,C000560,,app,B,0,0,0.0,0,0,
O0010242,2025-04-25,C002144,,web,B,0,0,0.0,0,0,
O0010243,2025-04-12,C001788,,web,A,0,0,0.0,0,0,
O0010244,2025-06-07,C000487,P000182,app,B,1,3,0.1414,7296,0,3.76
O0010245,2025-06-10,C000422,,store,B,0,0,0.0,0,0,
O0010246,2025-06-21,C001999,,app,A,0,0,0.0,0,0,
O0010247,2025-07-19,C001983,,app,A,0,0,0.0,0,0,
O0010248,2025-12-29,C001203,,store,A,0,0,0.0,0,0,
O0010249,2025-04-18,C000061,,web,A,0,0,0.0,0,0,
O0010250,2025-08-25,C000085,,web,B,0,0,0.0,0,0,
O0010251,2025-08-27,C000453,,web,B,0,0,0.0,0,0,
O0010252,2025-04-27,C000167,P000250,app,B,1,3,0.2464,2022,0,5.0
O0010253,2025-05-21,C001670,,web,A,0,0,0.0,0,0,
O0010254,2025-02-21,C001178,,web,B,0,0,0.0,0,0,
O0010255,2025-08-26,C000653,,web,A,0,0,0.0,0,0,
O0010256,2025-11-26,C001784,,web,A,0,0,0.0,0,0,
O0010257,2025-02-26,C002114,,app,A,0,0,0.0,0,0,
O0010258,2025-03-12,C000513,,web,B,0,0,0.0,0,0,
O0010259,2025-06-17,C001876,,web,A,0,0,0.0,0,0,
O0010260,2025-12-30,C000321,P000205,app,A,1,1,0.1769,1574,0,3.74
O0010261,2025-12-13,C001800,,web,A,0,0,0.0,0,0,
O0010262,2025-04-23,C001129,,web,A,0,0,0.0,0,0,
O0010263,2025-08-30,C000330,P000052,web,A,1,2,0.187,6450,0,5.0
O0010264,2025-06-05,C002413,,app,A,0,0,0.0,0,0,
O0010265,2025-09-03,C000548,P000568,app,B,1,2,0.1207,1868,0,5.0
O0010266,2025-08-15,C002353,,web,A,0,0,0.0,0,0,
O0010267,2025-12-26,C001096,,web,B,0,0,0.0,0,0,
O0010268,2025-07-28,C002053,,web,B,0,0,0.0,0,0,
O0010269,2025-01-19,C002122,,store,B,0,0,0.0,0,0,
O0010270,2025-02-06,C001277,P000117,store,B,1,2,0.1101,17931,0,4.36
O0010271,2025-06-27,C002001,,app,B,0,0,0.0,0,0,
O0010272,2025-03-21,C001326,,store,A,0,0,0.0,0,0,
O0010273,2025-07-23,C001819,,web,B,0,0,0.0,0,0,
O0010274,2025-10-21,C000678,P000787,app,A,1,2,0.163,8785,0,4.26
O0010275,2025-02-23,C001276,,app,A,0,0,0.0,0,0,
O0010276,2025-07-24,C000412,,app,A,0,0,0.0,0,0,
O0010277,2025-12-15,C001248,P000329,app,B,1,1,0.0645,14940,0,5.0
O0010278,2025-12-30,C000048,,app,A,0,0,0.0,0,0,
O0010279,2025-10-22,C001230,,store,A,0,0,0.0,0,0,
O0010280,2025-10-19,C002581,P000371,web,A,1,2,0.1894,1828,0,4.57
O0010281,2025-03-25,C001085,,web,A,0,0,0.0,0,0,
O0010282,2025-12-17,C001489,,web,B,0,0,0.0,0,0,
O0010283,2025-03-24,C002569,P000282,web,B,1,4,0.0905,8196,0,3.63
O0010284,2025-08-01,C000010,,web,B,0,0,0.0,0,0,
O0010285,2025-06-09,C002012,,web,A,0,0,0.0,0,0,
O0010286,2025-05-25,C001588,,app,B,0,0,0.0,0,0,
O0010287,2025-06-10,C001030,P000344,app,A,1,4,0.1002,37205,0,3.75
O0010288,2025-09-05,C000775,,app,A,0,0,0.0,0,0,
O0010289,2025-09-30,C001779,,web,A,0,0,0.0,0,0,
O0010290,2025-06-23,C001283,,web,A,0,0,0.0,0,0,
O0010291,2025-08-02,C001186,,app,B,0,0,0.0,0,0,
O0010292,2025-10-28,C002018,P000564,web,B,1,3,0.1762,5644,0,
O0010293,2025-10-14,C001199,,web,A,0,0,0.0,0,0,
O0010294,2025-04-05,C002430,,app,B,0,0,0.0,0,0,
O0010295,2025-03-12,C000855,P000123,web,B,1,3,0.0966,3286,0,5.0
O0010296,2025-01-13,C002102,,web,A,0,0,0.0,0,0,
O0010297,2025-08-18,C001690,P000667,store,A,1,4,0.1622,178380,0,4.95
O0010298,2025-06-18,C002689,,app,A,0,0,0.0,0,0,
O0010299,2025-02-22,C001201,,store,B,0,0,0.0,0,0,
O0010300,2025-04-15,C000705,,app,B,0,0,0.0,0,0,
O0010301,2025-04-11,C001196,P000257,web,B,1,8,0.0861,97519,0,4.55
O0010302,2025-06-21,C001985,,app,B,0,0,0.0,0,0,
O0010303,2025-03-18,C001290,,store,A,0,0,0.0,0,0,
O0010304,2025-05-28,C002670,,store,B,0,0,0.0,0,0,
O0010305,2025-02-06,C000468,,app,B,0,0,0.0,0,0,
O0010306,2025-03-25,C000926,P000014,web,B,1,3,0.1843,18552,0,5.0
O0010307,2025-03-07,C002950,P000545,app,B,1,2,0.0665,5138,0,3.71
O0010308,2025-11-15,C002399,,web,A,0,0,0.0,0,0,
O0010309,2025-08-16,C000231,,web,B,0,0,0.0,0,0,
O0010310,2025-09-26,C002821,,web,B,0,0,0.0,0,0,
O0010311,2025-02-02,C001278,,web,B,0,0,0.0,0,0,
O0010312,2025-12-20,C001932,,app,A,0,0,0.0,0,0,
O0010313,2025-02-01,C000051,,store,A,0,0,0.0,0,0,
O0010314,2025-07-01,C000493,,app,A,0,0,0.0,0,0,
O0010315,2025-12-15,C002096,,app,B,0,0,0.0,0,0,
O0010316,2025-05-03,C000783,,store,B,0,0,0.0,0,0,
O0010317,2025-01-11,C000353,,web,B,0,0,0.0,0,0,
O0010318,2025-07-31,C002040,,app,A,0,0,0.0,0,0,
O0010319,2025-05-26,C000652,,app,A,0,0,0.0,0,0,
O0010320,2025-02-13,C002599,,web,B,0,0,0.0,0,0,
O0010321,2025-09-25,C000537,P000690,web,A,1,3,0.0764,62290,0,3.73
O0010322,2025-07-02,C000072,,app,B,0,0,0.0,0,0,
O0010323,2025-02-06,C001172,,store,A,0,0,0.0,0,0,
O0010324,2025-12-16,C000979,,web,A,0,0,0.0,0,0,
O0010325,2025-05-12,C001916,P000262,app,A,1,4,0.0849,10353,0,3.06
O0010326,2025-10-12,C000701,,app,B,0,0,0.0,0,0,
O0010327,2025-11-10,C002943,P000475,store,B,1,4,0.0648,11225,0,3.53
O0010328,2025-11-27,C001267,,app,B,0,0,0.0,0,0,
O0010329,2025-06-06,C002128,P000593,web,B,1,2,0.1665,105966,0,5.0
O0010330,2025-03-24,C002306,,app,B,0,0,0.0,0,0,
O0010331,2025-10-27,C002653,P000405,store,B,1,2,0.1129,5994,0,4.51
O0010332,2025-01-07,C001509,P000449,web,A,1,2,0.0529,186736,1,3.71
O0010333,2025-01-22,C000683,,app,A,0,0,0.0,0,0,
O0010334,2025-09-28,C001555,P000321,app,B,1,2,0.089,2465,0,3.64
O0010335,2025-03-15,C001277,,app,A,0,0,0.0,0,0,
O0010336,2025-10-22,C001828,,app,A,0,0,0.0,0,0,
O0010337,2025-06-04,C000709,,app,B,0,0,0.0,0,0,
O0010338,2025-05-02,C001548,,web,B,0,0,0.0,0,0,
O0010339,2025-07-15,C002874,P000516,app,B,1,1,0.0866,808,1,
O0010340,2025-07-09,C002065,,app,B,0,0,0.0,0,0,
O0010341,2025-03-29,C002873,,store,A,0,0,0.0,0,0,
O0010342,2025-05-30,C000322,,web,B,0,0,0.0,0,0,
O0010343,2025-06-29,C001962,,app,A,0,0,0.0,0,0,
O0010344,2025-08-27,C000069,,web,B,0,0,0.0,0,0,
O0010345,2025-07-12,C000610,,app,A,0,0,0.0,0,0,
O0010346,2025-11-19,C002481,,store,B,0,0,0.0,0,0,
O0010347,2025-12-29,C000304,P000441,app,A,1,3,0.1021,3771,0,
O0010348,2025-09-13,C001437,,app,A,0,0,0.0,0,0,
O0010349,2025-08-11,C000210,,web,B,0,0,0.0,0,0,
O0010350,2025-07-17,C000896,,store,A,0,0,0.0,0,0,
O0010351,2025-07-04,C000371,,web,B,0,0,0.0,0,0,
O0010352,2025-09-29,C001363,,web,A,0,0,0.0,0,0,
O0010353,2025-06-06,C001929,,web,A,0,0,0.0,0,0,
O0010354,2025-09-18,C001951,,app,A,0,0,0.0,0,0,
O0010355,2025-05-17,C002798,,store,A,0,0,0.0,0,0,
O0010356,2025-01-24,C000366,,store,B,0,0,0.0,0,0,
O0010357,2025-03-24,C001202,,app,B,0,0,0.0,0,0,
O0010358,2025-10-13,C001571,,app,A,0,0,0.0,0,0,
O0010359,2025-04-26,C000259,,store,B,0,0,0.0,0,0,
O0010360,2025-11-25,C000333,,app,B,0,0,0.0,0,0,
O0010361,2025-10-19,C000931,,web,A,0,0,0.0,0,0,
O0010362,2025-01-31,C002579,P000316,store,B,1,2,0.1177,1057,0,4.53
O0010363,2025-11-09,C001759,P000088,store,A,1,3,0.1042,20365,0,3.28
O0010364,2025-08-17,C001688,,app,A,0,0,0.0,0,0,
O0010365,2025-08-20,C001654,P000089,app,B,1,2,0.2038,19720,1,
