customer_id,age,region,income_man,price_sens,quality_pref,digital_pref
C002901,34,north,157.9,0.894,0.225,0.88
C002902,24,west,693.8,0.674,0.33,0.859
C002903,53,central,168.5,0.902,0.402,0.488
C002904,35,central,428.7,0.314,0.404,0.273
C002905,36,east,228.9,0.874,0.673,0.416
C002906,41,south,1085.7,0.443,0.436,0.332
C002907,55,east,229.7,0.719,0.54,0.452
C002908,41,north,170.9,0.811,0.451,0.441
C002909,27,south,498.3,0.372,0.395,0.962
C002910,48,west,358.9,0.708,0.331,0.18
C002911,35,west,186.5,0.606,0.122,0.353
C002912,64,central,630.6,0.524,0.367,0.431
C002913,41,east,139.3,0.892,0.201,0.647
C002914,18,south,,0.915,0.319,0.187
C002915,45,east,325.7,0.576,0.131,0.168
C002916,64,north,744.4,0.751,0.881,0.329
C002917,60,east,1000.8,0.616,0.557,0.681
C002918,63,central,891.5,0.433,0.582,0.767
C002919,29,west,419.6,0.482,0.328,0.544
C002920,52,north,107.2,0.704,0.109,0.432
C002921,32,south,581.6,0.624,0.433,0.439
C002922,44,central,1111.6,0.343,0.616,0.649
C002923,26,central,964.4,0.662,0.586,0.954
C002924,33,west,607.3,0.472,0.617,0.85
C002925,33,east,225.3,0.637,0.332,0.593
C002926,52,west,335.6,0.728,0.483,0.298
C002927,51,central,1467.8,0.295,0.671,0.475
C002928,44,central,196.6,0.801,0.305,0.798
C002929,25,central,231.0,0.915,0.266,0.575
C002930,37,west,809.8,0.534,0.704,0.208
C002931,32,north,355.1,0.7,0.437,0.534
C002932,51,west,226.4,0.802,0.275,0.417
C002933,55,north,1150.6,0.192,0.595,0.081
C002934,54,north,606.6,0.633,0.479,0.498
C002935,32,west,365.8,0.7,0.399,0.707
C002936,18,south,231.3,0.901,0.294,1.0
C002937,20,central,1571.3,0.475,0.602,0.424
C002938,58,south,453.3,0.602,0.552,0.57
C002939,36,central,1063.8,0.617,0.732,0.771
C002940,32,south,786.4,0.479,0.815,0.71
C002941,61,south,336.5,0.729,0.287,0.202
C002942,56,north,338.1,0.645,0.479,0.225
C002943,41,west,1095.6,0.525,0.327,0.562
C002944,37,north,1106.3,0.398,0.74,0.589
C002945,39,north,149.2,1.0,0.0,0.445
C002946,44,north,639.8,0.866,0.359,0.78
C002947,60,central,427.7,0.775,0.476,0.33
C002948,46,south,247.5,0.985,0.223,0.129
C002949,50,central,538.2,0.367,0.358,0.435
C002950,55,central,204.7,0.578,0.206,0.541
C002951,27,central,347.7,0.637,0.494,0.709
C002952,50,north,284.9,0.732,0.205,0.547
C002953,37,central,340.8,0.66,0.372,0.87
C002954,18,central,440.7,0.392,0.375,0.481
C002955,18,central,250.1,0.924,0.441,0.619
C002956,29,north,1182.2,0.764,0.756,0.936
C002957,47,north,618.4,0.763,0.224,0.108
C002958,42,central,1350.1,0.577,0.812,0.525
C002959,43,east,417.9,0.683,0.329,0.775
C002960,64,east,330.9,0.569,0.41,0.625
C002961,26,west,1321.2,0.43,0.51,0.78
C002962,41,north,325.2,1.0,0.427,0.68
C002963,45,north,413.3,0.598,0.802,0.307
C002964,32,central,708.6,0.475,0.546,0.881
C002965,41,central,218.9,0.944,0.223,0.303
C002966,22,central,704.9,0.72,0.491,0.448
C002967,58,east,652.8,0.433,0.29,0.502
C002968,33,east,985.2,0.438,0.81,0.5
C002969,65,west,784.7,0.448,0.594,0.416
C002970,41,west,1003.5,0.484,0.439,0.629
C002971,53,north,430.5,0.809,0.275,0.815
C002972,40,south,274.1,0.613,0.339,0.637
C002973,41,central,1631.4,0.54,0.833,0.419
C002974,34,west,184.1,0.828,0.084,0.727
C002975,42,east,195.5,1.0,0.436,0.37
C002976,45,east,645.7,0.61,0.494,0.698
C002977,32,north,,0.42,0.496,0.619
C002978,39,east,515.4,0.693,0.393,0.637
C002979,34,west,837.8,0.459,0.822,0.236
C002980,69,west,138.9,0.6,0.0,0.0
C002981,40,west,340.9,0.654,0.271,0.25
C002982,60,central,149.4,0.816,0.358,0.759
C002983,39,east,734.7,0.297,0.566,0.327
C002984,44,north,181.8,0.804,0.136,0.668
C002985,25,north,213.7,0.473,0.432,0.527
C002986,36,north,626.2,0.516,0.654,0.53
C002987,44,west,869.9,0.539,0.617,0.513
C002988,60,south,418.2,0.663,0.329,0.739
C002989,44,central,647.6,0.5,0.44,0.639
C002990,58,west,635.2,0.552,0.547,0.501
C002991,49,east,404.2,0.538,0.218,0.746
C002992,61,north,238.5,0.763,0.508,0.276
C002993,40,east,645.6,0.571,0.763,0.764
C002994,70,east,664.5,0.421,0.478,0.52
C002995,35,central,786.5,0.563,0.601,0.763
C002996,32,west,554.7,0.632,0.656,0.575
C002997,26,east,228.2,0.745,0.593,0.561
C002998,69,east,696.1,0.91,0.757,0.173
C002999,51,north,459.6,0.609,0.18,0.312
C003000,37,central,344.3,0.646,0.335,0.388
